ADRR,HDL cholesterol (BT),pearson,"['age', 'gender']",two-sided,2588,0.097238082,[0.06 0.14],7.26E-07,Lipids,0.06,0.14,o,3.74E-06
ADRR,LDL cholesterol (BT),pearson,"['age', 'gender']",two-sided,1512,-0.037767625,[-0.09  0.01],0.142400675,Lipids,-0.09,0.01,o,0.2301002
ADRR,WBC (BT),pearson,"['age', 'gender']",two-sided,2997,-0.016131402,[-0.05  0.02],0.377503481,Inflammatory markers,-0.05,0.02,o,0.500668479
ADRR,eGFR (BT),pearson,"['age', 'gender']",two-sided,2965,-0.003083873,[-0.04  0.03],0.86674426,Vascular,-0.04,0.03,o,0.918414579
ADRR,Mean Oxygen Saturation (SM),pearson,"['age', 'gender']",two-sided,5790,0.115447613,[0.09 0.14],1.24E-18,Sleep,0.09,0.14,o,2.11E-17
ADRR,Total Sleep Time (SM),pearson,"['age', 'gender']",two-sided,5918,-0.002028065,[-0.03  0.02],0.87606699,Sleep,-0.03,0.02,o,0.922363214
ADRR,Total Wake Time (SM),pearson,"['age', 'gender']",two-sided,5918,-0.012859753,[-0.04  0.01],0.322689224,Sleep,-0.04,0.01,o,0.443544778
ADRR,RDI (SM),pearson,"['age', 'gender']",two-sided,5788,-0.021407186,[-0.05  0.  ],0.103484901,Sleep,-0.05,0,o,0.178683929
ADRR,ODI (SM),pearson,"['age', 'gender']",two-sided,5726,-0.054883564,[-0.08 -0.03],3.26E-05,Sleep,-0.08,-0.03,o,0.000127073
ADRR,AHI (SM),pearson,"['age', 'gender']",two-sided,5787,-0.043599475,[-0.07 -0.02],0.000909892,Sleep,-0.07,-0.02,o,0.002751439
ADRR,Total fat mass (DXA),pearson,"['age', 'gender']",two-sided,5419,-0.093818935,[-0.12 -0.07],4.56E-12,Anthropometry and body composition,-0.12,-0.07,o,4.30E-11
ADRR,Scanned VAT mass (DXA),pearson,"['age', 'gender']",two-sided,5355,-0.097888023,[-0.12 -0.07],7.10E-13,Anthropometry and body composition,-0.12,-0.07,o,7.23E-12
ADRR,Android tissue fat percent (DXA),pearson,"['age', 'gender']",two-sided,5419,-0.103832157,[-0.13 -0.08],1.84E-14,Anthropometry and body composition,-0.13,-0.08,o,2.16E-13
ADRR,vat/fat,pearson,"['age', 'gender']",two-sided,5355,0.008183246,[-0.02  0.03],0.54944577,vat/fat,-0.02,0.03,o,0.663654351
ADRR,Carotid - intima media thickness (US),pearson,"['age', 'gender']",two-sided,5226,0.024218275,[-0.    0.05],0.080072082,Vascular,0,0.05,o,0.144592315
ADRR,Liver elasticity (US),pearson,"['age', 'gender']",two-sided,5464,0.004288013,[-0.02  0.03],0.751368069,Liver,-0.02,0.03,o,0.829502136
ADRR,Liver attenuation (US),pearson,"['age', 'gender']",two-sided,5449,0.00860999,[-0.02  0.04],0.52522245,Liver,-0.02,0.04,o,0.639999315
ADRR,Liver viscosity (US),pearson,"['age', 'gender']",two-sided,5463,0.027316622,[0.   0.05],0.043531509,Liver,0,0.05,o,0.086443183
ADRR,Liver sound speed (US),pearson,"['age', 'gender']",two-sided,5475,0.020461022,[-0.01  0.05],0.130149276,Liver,-0.01,0.05,o,0.215292553
ADRR,Median daily caloric intake (DL),pearson,"['age', 'gender']",two-sided,6872,0.028866472,[0.01 0.05],0.016726091,Nutrition,0.01,0.05,o,0.03771692
ADRR,Median daily carbohydrate caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,6872,0.0249172,[0.   0.05],0.038902335,Nutrition,0,0.05,o,0.078453763
ADRR,Median daily lipid caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,6872,-0.011082675,[-0.03  0.01],0.358381381,Nutrition,-0.03,0.01,o,0.482214489
ADRR,Median daily protein caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,6872,-0.028845753,[-0.05 -0.01],0.016804565,Nutrition,-0.05,-0.01,o,0.037799846
ADRR,Average width (FI),pearson,"['age', 'gender']",two-sided,3441,0.030342834,[-0.    0.06],0.07521399,Vascular,0,0.06,o,0.136910607
ADRR,Vessel density (FI),pearson,"['age', 'gender']",two-sided,3441,0.028617353,[-0.    0.06],0.093358689,Vascular,0,0.06,o,0.16290597
ADRR,Fractal dimension (FI),pearson,"['age', 'gender']",two-sided,3441,0.023212361,[-0.01  0.06],0.173535597,Vascular,-0.01,0.06,o,0.271458186
COGI,Waist circumference,pearson,"['age', 'gender']",two-sided,7100,0.085626038,[0.06 0.11],4.98E-13,Anthropometry and body composition,0.06,0.11,o,5.18E-12
COGI,Sitting BP systolic,pearson,"['age', 'gender']",two-sided,7101,0.050742063,[0.03 0.07],1.89E-05,Vascular,0.03,0.07,o,7.60E-05
COGI,Sitting BP diastolic,pearson,"['age', 'gender']",two-sided,7103,0.043418867,[0.02 0.07],0.000252335,Vascular,0.02,0.07,o,0.000834824
COGI,BMI,pearson,"['age', 'gender']",two-sided,7104,0.095950104,[0.07 0.12],5.35E-16,Anthropometry and body composition,0.07,0.12,o,6.93E-15
COGI,AST\GOT (BT),pearson,"['age', 'gender']",two-sided,2322,0.023777154,[-0.02  0.06],0.252290346,Liver,-0.02,0.06,o,0.365629415
COGI,CRP (BT),pearson,"['age', 'gender']",two-sided,942,0.063505593,[-0.    0.13],0.051604451,Inflammatory markers,0,0.13,o,0.098538936
COGI,Triglycerides (BT),pearson,"['age', 'gender']",two-sided,2667,0.108199604,[0.07 0.15],2.15E-08,Lipids,0.07,0.15,o,1.33E-07
COGI,Total cholesterol (BT),pearson,"['age', 'gender']",two-sided,2623,0.02263011,[-0.02  0.06],0.246798735,Lipids,-0.02,0.06,o,0.360552865
COGI,GGT (BT),pearson,"['age', 'gender']",two-sided,998,0.051229248,[-0.01  0.11],0.106137863,Liver,-0.01,0.11,o,0.182223434
COGI,ALT\GPT (BT),pearson,"['age', 'gender']",two-sided,2719,0.085026402,[0.05 0.12],9.08E-06,Liver,0.05,0.12,o,3.93E-05
COGI,HbA1C (BT),pearson,"['age', 'gender']",two-sided,1700,0.126103056,[0.08 0.17],1.86E-07,HbA1C,0.08,0.17,o,1.02E-06
COGI,HDL cholesterol (BT),pearson,"['age', 'gender']",two-sided,2588,-0.095329696,[-0.13 -0.06],1.19E-06,Lipids,-0.13,-0.06,o,6.00E-06
COGI,LDL cholesterol (BT),pearson,"['age', 'gender']",two-sided,1512,0.035710282,[-0.01  0.09],0.165457319,Lipids,-0.01,0.09,o,0.26016836
COGI,WBC (BT),pearson,"['age', 'gender']",two-sided,2997,0.009292368,[-0.03  0.05],0.611216101,Inflammatory markers,-0.03,0.05,o,0.722382523
COGI,eGFR (BT),pearson,"['age', 'gender']",two-sided,2965,0.007043547,[-0.03  0.04],0.701536245,Vascular,-0.03,0.04,o,0.795654769
COGI,Mean Oxygen Saturation (SM),pearson,"['age', 'gender']",two-sided,5790,-0.113156402,[-0.14 -0.09],5.89E-18,Sleep,-0.14,-0.09,o,9.12E-17
COGI,Total Sleep Time (SM),pearson,"['age', 'gender']",two-sided,5918,-0.028650013,[-0.05 -0.  ],0.027551231,Sleep,-0.05,0,o,0.058421499
COGI,Total Wake Time (SM),pearson,"['age', 'gender']",two-sided,5918,0.042131399,[0.02 0.07],0.001189802,Sleep,0.02,0.07,o,0.003507498
COGI,RDI (SM),pearson,"['age', 'gender']",two-sided,5788,0.020064502,[-0.01  0.05],0.126998532,Sleep,-0.01,0.05,o,0.212484212
COGI,ODI (SM),pearson,"['age', 'gender']",two-sided,5726,0.054337211,[0.03 0.08],3.90E-05,Sleep,0.03,0.08,o,0.000151206
COGI,AHI (SM),pearson,"['age', 'gender']",two-sided,5787,0.043210391,[0.02 0.07],0.00101127,Sleep,0.02,0.07,o,0.003035485
COGI,Total fat mass (DXA),pearson,"['age', 'gender']",two-sided,5419,0.08492645,[0.06 0.11],3.84E-10,Anthropometry and body composition,0.06,0.11,o,2.94E-09
COGI,Scanned VAT mass (DXA),pearson,"['age', 'gender']",two-sided,5355,0.111796763,[0.09 0.14],2.34E-16,Anthropometry and body composition,0.09,0.14,o,3.31E-15
COGI,Android tissue fat percent (DXA),pearson,"['age', 'gender']",two-sided,5419,0.095499231,[0.07 0.12],1.88E-12,Anthropometry and body composition,0.07,0.12,o,1.85E-11
COGI,vat/fat,pearson,"['age', 'gender']",two-sided,5355,0.002633376,[-0.02  0.03],0.847253304,vat/fat,-0.02,0.03,o,0.903570729
COGI,Carotid - intima media thickness (US),pearson,"['age', 'gender']",two-sided,5226,-0.038847667,[-0.07 -0.01],0.004982077,Vascular,-0.07,-0.01,o,0.012940551
COGI,Liver elasticity (US),pearson,"['age', 'gender']",two-sided,5464,-0.007489803,[-0.03  0.02],0.579977515,Liver,-0.03,0.02,o,0.692231228
COGI,Liver attenuation (US),pearson,"['age', 'gender']",two-sided,5449,0.029245236,[0.   0.06],0.03089864,Liver,0,0.06,o,0.065159797
COGI,Liver viscosity (US),pearson,"['age', 'gender']",two-sided,5463,-0.027648061,[-0.05 -0.  ],0.041044988,Liver,-0.05,0,o,0.082408154
COGI,Liver sound speed (US),pearson,"['age', 'gender']",two-sided,5475,-0.006726269,[-0.03  0.02],0.618836837,Liver,-0.03,0.02,o,0.72806696
COGI,Median daily caloric intake (DL),pearson,"['age', 'gender']",two-sided,6872,-0.002042421,[-0.03  0.02],0.865594968,Nutrition,-0.03,0.02,o,0.918414579
COGI,Median daily carbohydrate caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,6872,0.052208746,[0.03 0.08],1.49E-05,Nutrition,0.03,0.08,o,6.20E-05
COGI,Median daily lipid caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,6872,-0.059086231,[-0.08 -0.04],9.55E-07,Nutrition,-0.08,-0.04,o,4.86E-06
COGI,Median daily protein caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,6872,-0.008618623,[-0.03  0.02],0.475077651,Nutrition,-0.03,0.02,o,0.593007179
COGI,Average width (FI),pearson,"['age', 'gender']",two-sided,3441,-0.013950921,[-0.05  0.02],0.41343366,Vascular,-0.05,0.02,o,0.537315575
COGI,Vessel density (FI),pearson,"['age', 'gender']",two-sided,3441,-0.031417583,[-0.06  0.  ],0.065445044,Vascular,-0.06,0,o,0.121445103
COGI,Fractal dimension (FI),pearson,"['age', 'gender']",two-sided,3441,-0.030302891,[-0.06  0.  ],0.075598836,Vascular,-0.06,0,o,0.137335361
cv,Waist circumference,pearson,"['age', 'gender']",two-sided,7100,-0.046542977,[-0.07 -0.02],8.76E-05,Anthropometry and body composition,-0.07,-0.02,o,0.000318185
cv,Sitting BP systolic,pearson,"['age', 'gender']",two-sided,7101,0.000324466,[-0.02  0.02],0.978193905,Vascular,-0.02,0.02,o,0.985705654
cv,Sitting BP diastolic,pearson,"['age', 'gender']",two-sided,7103,-0.004338996,[-0.03  0.02],0.714683434,Vascular,-0.03,0.02,o,0.803298863
cv,BMI,pearson,"['age', 'gender']",two-sided,7104,-0.091156462,[-0.11 -0.07],1.40E-14,Anthropometry and body composition,-0.11,-0.07,o,1.65E-13
cv,AST\GOT (BT),pearson,"['age', 'gender']",two-sided,2322,0.011664838,[-0.03  0.05],0.574409483,Liver,-0.03,0.05,o,0.688260832
cv,CRP (BT),pearson,"['age', 'gender']",two-sided,942,-0.054250948,[-0.12  0.01],0.0964499,Inflammatory markers,-0.12,0.01,o,0.167918386
cv,Triglycerides (BT),pearson,"['age', 'gender']",two-sided,2667,0.03646318,[-0.    0.07],0.059821795,Lipids,0,0.07,o,0.111926641
cv,Total cholesterol (BT),pearson,"['age', 'gender']",two-sided,2623,-0.030314195,[-0.07  0.01],0.120764486,Lipids,-0.07,0.01,o,0.203670709
cv,GGT (BT),pearson,"['age', 'gender']",two-sided,998,-0.00542768,[-0.07  0.06],0.864160206,Liver,-0.07,0.06,o,0.918360172
cv,ALT\GPT (BT),pearson,"['age', 'gender']",two-sided,2719,-0.018031116,[-0.06  0.02],0.34746738,Liver,-0.06,0.02,o,0.469767606
cv,HbA1C (BT),pearson,"['age', 'gender']",two-sided,1700,0.118703262,[0.07 0.17],9.34E-07,HbA1C,0.07,0.17,o,4.77E-06
cv,HDL cholesterol (BT),pearson,"['age', 'gender']",two-sided,2588,0.023137051,[-0.02  0.06],0.239526644,Lipids,-0.02,0.06,o,0.351913943
cv,LDL cholesterol (BT),pearson,"['age', 'gender']",two-sided,1512,-0.050317882,[-0.1  0. ],0.050593983,Lipids,-0.1,0,o,0.097168317
cv,WBC (BT),pearson,"['age', 'gender']",two-sided,2997,0.054633659,[0.02 0.09],0.002781568,Inflammatory markers,0.02,0.09,o,0.007640882
cv,eGFR (BT),pearson,"['age', 'gender']",two-sided,2965,-0.014225952,[-0.05  0.02],0.43888349,Vascular,-0.05,0.02,o,0.560744022
cv,Mean Oxygen Saturation (SM),pearson,"['age', 'gender']",two-sided,5790,0.095234105,[0.07 0.12],3.86E-13,Sleep,0.07,0.12,o,4.15E-12
cv,Total Sleep Time (SM),pearson,"['age', 'gender']",two-sided,5918,-0.002041342,[-0.03  0.02],0.875262239,Sleep,-0.03,0.02,o,0.922363214
cv,Total Wake Time (SM),pearson,"['age', 'gender']",two-sided,5918,-0.003342337,[-0.03  0.02],0.797160202,Sleep,-0.03,0.02,o,0.8658209
cv,RDI (SM),pearson,"['age', 'gender']",two-sided,5788,0.002800588,[-0.02  0.03],0.831340042,Sleep,-0.02,0.03,o,0.890265503
cv,ODI (SM),pearson,"['age', 'gender']",two-sided,5726,-0.023945824,[-0.05  0.  ],0.070057891,Sleep,-0.05,0,o,0.129211552
cv,AHI (SM),pearson,"['age', 'gender']",two-sided,5787,-0.014366704,[-0.04  0.01],0.274595798,Sleep,-0.04,0.01,o,0.392926658
cv,Total fat mass (DXA),pearson,"['age', 'gender']",two-sided,5419,-0.065293426,[-0.09 -0.04],1.51E-06,Anthropometry and body composition,-0.09,-0.04,o,7.44E-06
cv,Scanned VAT mass (DXA),pearson,"['age', 'gender']",two-sided,5355,-0.021146921,[-0.05  0.01],0.121861027,Anthropometry and body composition,-0.05,0.01,o,0.204948091
cv,Android tissue fat percent (DXA),pearson,"['age', 'gender']",two-sided,5419,-0.050038995,[-0.08 -0.02],0.000229294,Anthropometry and body composition,-0.08,-0.02,o,0.000761375
cv,vat/fat,pearson,"['age', 'gender']",two-sided,5355,-4.45E-05,[-0.03  0.03],0.997404785,vat/fat,-0.03,0.03,o,0.997955229
cv,Carotid - intima media thickness (US),pearson,"['age', 'gender']",two-sided,5226,-0.011212896,[-0.04  0.02],0.417785717,Vascular,-0.04,0.02,o,0.541806513
cv,Liver elasticity (US),pearson,"['age', 'gender']",two-sided,5464,0.019191001,[-0.01  0.05],0.1561547,Liver,-0.01,0.05,o,0.24747244
cv,Liver attenuation (US),pearson,"['age', 'gender']",two-sided,5449,0.037589502,[0.01 0.06],0.005527106,Liver,0.01,0.06,o,0.014173469
cv,Liver viscosity (US),pearson,"['age', 'gender']",two-sided,5463,0.025525038,[-0.    0.05],0.059276159,Liver,0,0.05,o,0.111250182
cv,Liver sound speed (US),pearson,"['age', 'gender']",two-sided,5475,-0.000638753,[-0.03  0.03],0.962318753,Liver,-0.03,0.03,o,0.975773993
cv,Median daily caloric intake (DL),pearson,"['age', 'gender']",two-sided,6872,0.04068415,[0.02 0.06],0.00074379,Nutrition,0.02,0.06,o,0.002274014
cv,Median daily carbohydrate caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,6872,0.185139064,[0.16 0.21],5.00E-54,Nutrition,0.16,0.21,o,4.32E-52
cv,Median daily lipid caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,6872,-0.141002056,[-0.16 -0.12],7.62E-32,Nutrition,-0.16,-0.12,o,2.56E-30
cv,Median daily protein caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,6872,-0.134459783,[-0.16 -0.11],4.38E-29,Nutrition,-0.16,-0.11,o,1.26E-27
cv,Average width (FI),pearson,"['age', 'gender']",two-sided,3441,0.035772407,[0.   0.07],0.03593081,Vascular,0,0.07,o,0.073829107
cv,Vessel density (FI),pearson,"['age', 'gender']",two-sided,3441,-0.004777919,[-0.04  0.03],0.779407534,Vascular,-0.04,0.03,o,0.850732004
cv,Fractal dimension (FI),pearson,"['age', 'gender']",two-sided,3441,-0.016536071,[-0.05  0.02],0.332326537,Vascular,-0.05,0.02,o,0.452860508
eA1C,Waist circumference,pearson,"['age', 'gender']",two-sided,7100,0.079283028,[0.06 0.1 ],2.25E-11,Anthropometry and body composition,0.06,0.1,o,1.95E-10
eA1C,Sitting BP systolic,pearson,"['age', 'gender']",two-sided,7101,0.076323376,[0.05 0.1 ],1.20E-10,Vascular,0.05,0.1,o,9.78E-10
eA1C,Sitting BP diastolic,pearson,"['age', 'gender']",two-sided,7103,0.055349807,[0.03 0.08],3.06E-06,Vascular,0.03,0.08,o,1.44E-05
eA1C,BMI,pearson,"['age', 'gender']",two-sided,7104,0.09657514,[0.07 0.12],3.45E-16,Anthropometry and body composition,0.07,0.12,o,4.60E-15
eA1C,AST\GOT (BT),pearson,"['age', 'gender']",two-sided,2322,0.046586776,[0.01 0.09],0.024837209,Liver,0.01,0.09,o,0.053226785
eA1C,CRP (BT),pearson,"['age', 'gender']",two-sided,942,0.023297175,[-0.04  0.09],0.475583253,Inflammatory markers,-0.04,0.09,o,0.593007179
eA1C,Triglycerides (BT),pearson,"['age', 'gender']",two-sided,2667,0.157304775,[0.12 0.19],3.14E-16,Lipids,0.12,0.19,o,4.32E-15
eA1C,Total cholesterol (BT),pearson,"['age', 'gender']",two-sided,2623,0.040733025,[0.   0.08],0.037048747,Lipids,0,0.08,o,0.075133532
eA1C,GGT (BT),pearson,"['age', 'gender']",two-sided,998,0.040051208,[-0.02  0.1 ],0.206619981,Liver,-0.02,0.1,o,0.313212397
eA1C,ALT\GPT (BT),pearson,"['age', 'gender']",two-sided,2719,0.083993175,[0.05 0.12],1.17E-05,Liver,0.05,0.12,o,4.93E-05
eA1C,HbA1C (BT),pearson,"['age', 'gender']",two-sided,1700,0.290689257,[0.25 0.33],2.03E-34,HbA1C,0.25,0.33,o,7.36E-33
eA1C,HDL cholesterol (BT),pearson,"['age', 'gender']",two-sided,2588,-0.084401169,[-0.12 -0.05],1.73E-05,Lipids,-0.12,-0.05,o,7.02E-05
eA1C,LDL cholesterol (BT),pearson,"['age', 'gender']",two-sided,1512,0.05071226,[0.  0.1],0.048809807,Lipids,0,0.1,o,0.094644043
eA1C,WBC (BT),pearson,"['age', 'gender']",two-sided,2997,0.05115091,[0.02 0.09],0.005110586,Inflammatory markers,0.02,0.09,o,0.013217536
eA1C,eGFR (BT),pearson,"['age', 'gender']",two-sided,2965,0.026840501,[-0.01  0.06],0.144106685,Vascular,-0.01,0.06,o,0.231823798
eA1C,Mean Oxygen Saturation (SM),pearson,"['age', 'gender']",two-sided,5790,-0.148353532,[-0.17 -0.12],7.68E-30,Sleep,-0.17,-0.12,o,2.28E-28
eA1C,Total Sleep Time (SM),pearson,"['age', 'gender']",two-sided,5918,-0.020872262,[-0.05  0.  ],0.108441693,Sleep,-0.05,0,o,0.18512692
eA1C,Total Wake Time (SM),pearson,"['age', 'gender']",two-sided,5918,0.04873659,[0.02 0.07],0.000176808,Sleep,0.02,0.07,o,0.000594719
eA1C,RDI (SM),pearson,"['age', 'gender']",two-sided,5788,0.001712022,[-0.02  0.03],0.896409629,Sleep,-0.02,0.03,o,0.936994684
eA1C,ODI (SM),pearson,"['age', 'gender']",two-sided,5726,0.052219609,[0.03 0.08],7.73E-05,Sleep,0.03,0.08,o,0.000283696
eA1C,AHI (SM),pearson,"['age', 'gender']",two-sided,5787,0.035532477,[0.01 0.06],0.006874967,Sleep,0.01,0.06,o,0.017263594
eA1C,Total fat mass (DXA),pearson,"['age', 'gender']",two-sided,5419,0.071158332,[0.04 0.1 ],1.58E-07,Anthropometry and body composition,0.04,0.1,o,8.77E-07
eA1C,Scanned VAT mass (DXA),pearson,"['age', 'gender']",two-sided,5355,0.131208576,[0.1  0.16],5.46E-22,Anthropometry and body composition,0.1,0.16,o,1.11E-20
eA1C,Android tissue fat percent (DXA),pearson,"['age', 'gender']",two-sided,5419,0.081965719,[0.06 0.11],1.53E-09,Anthropometry and body composition,0.06,0.11,o,1.07E-08
eA1C,vat/fat,pearson,"['age', 'gender']",two-sided,5355,-0.001053279,[-0.03  0.03],0.938588272,vat/fat,-0.03,0.03,o,0.961390134
eA1C,Carotid - intima media thickness (US),pearson,"['age', 'gender']",two-sided,5226,-0.060666353,[-0.09 -0.03],1.15E-05,Vascular,-0.09,-0.03,o,4.87E-05
eA1C,Liver elasticity (US),pearson,"['age', 'gender']",two-sided,5464,0.020273769,[-0.01  0.05],0.134094054,Liver,-0.01,0.05,o,0.219613839
eA1C,Liver attenuation (US),pearson,"['age', 'gender']",two-sided,5449,0.033367675,[0.01 0.06],0.013786388,Liver,0.01,0.06,o,0.031759494
eA1C,Liver viscosity (US),pearson,"['age', 'gender']",two-sided,5463,-0.042886476,[-0.07 -0.02],0.001524481,Liver,-0.07,-0.02,o,0.004366325
eA1C,Liver sound speed (US),pearson,"['age', 'gender']",two-sided,5475,-0.026392991,[-0.05  0.  ],0.05088595,Liver,-0.05,0,o,0.097419458
eA1C,Median daily caloric intake (DL),pearson,"['age', 'gender']",two-sided,6872,0.014594473,[-0.01  0.04],0.22646546,Nutrition,-0.01,0.04,o,0.336542524
eA1C,Median daily carbohydrate caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,6872,0.074866816,[0.05 0.1 ],5.20E-10,Nutrition,0.05,0.1,o,3.86E-09
eA1C,Median daily lipid caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,6872,-0.063249504,[-0.09 -0.04],1.55E-07,Nutrition,-0.09,-0.04,o,8.66E-07
eA1C,Median daily protein caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,6872,-0.046976736,[-0.07 -0.02],9.81E-05,Nutrition,-0.07,-0.02,o,0.000350964
eA1C,Average width (FI),pearson,"['age', 'gender']",two-sided,3441,0.01230424,[-0.02  0.05],0.470711206,Vascular,-0.02,0.05,o,0.590996827
eA1C,Vessel density (FI),pearson,"['age', 'gender']",two-sided,3441,-0.032479042,[-0.07  0.  ],0.056847949,Vascular,-0.07,0,o,0.107359721
eA1C,Fractal dimension (FI),pearson,"['age', 'gender']",two-sided,3441,-0.042378266,[-0.08 -0.01],0.012940551,Vascular,-0.08,-0.01,o,0.030078487
GMI,Waist circumference,pearson,"['age', 'gender']",two-sided,7100,0.079283028,[0.06 0.1 ],2.25E-11,Anthropometry and body composition,0.06,0.1,o,1.95E-10
GMI,Sitting BP systolic,pearson,"['age', 'gender']",two-sided,7101,0.076323376,[0.05 0.1 ],1.20E-10,Vascular,0.05,0.1,o,9.78E-10
GMI,Sitting BP diastolic,pearson,"['age', 'gender']",two-sided,7103,0.055349807,[0.03 0.08],3.06E-06,Vascular,0.03,0.08,o,1.44E-05
GMI,BMI,pearson,"['age', 'gender']",two-sided,7104,0.09657514,[0.07 0.12],3.45E-16,Anthropometry and body composition,0.07,0.12,o,4.60E-15
GMI,AST\GOT (BT),pearson,"['age', 'gender']",two-sided,2322,0.046586776,[0.01 0.09],0.024837209,Liver,0.01,0.09,o,0.053226785
GMI,CRP (BT),pearson,"['age', 'gender']",two-sided,942,0.023297175,[-0.04  0.09],0.475583253,Inflammatory markers,-0.04,0.09,o,0.593007179
GMI,Triglycerides (BT),pearson,"['age', 'gender']",two-sided,2667,0.157304775,[0.12 0.19],3.14E-16,Lipids,0.12,0.19,o,4.32E-15
GMI,Total cholesterol (BT),pearson,"['age', 'gender']",two-sided,2623,0.040733025,[0.   0.08],0.037048747,Lipids,0,0.08,o,0.075133532
GMI,GGT (BT),pearson,"['age', 'gender']",two-sided,998,0.040051208,[-0.02  0.1 ],0.206619981,Liver,-0.02,0.1,o,0.313212397
GMI,ALT\GPT (BT),pearson,"['age', 'gender']",two-sided,2719,0.083993175,[0.05 0.12],1.17E-05,Liver,0.05,0.12,o,4.93E-05
